boutique,code_postal,client_anciennete,frequence_visites,captation,causes_achats,produit_prefere,produits_moins_connus,client_internet,volonte_boutique_proche,lat,lon,lat_boutique,lon_boutique
Bayonne,81000,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,Non,43.9291438,2.147261690496092,43.4945144,-1.4736657
Bayonne,64600,Depuis toujours,regulier,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,34000,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour faire un cadeau,Autres,Autres,oui,oui,43.61033025,3.920050713980316,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,69005,C’est une de mes premieres visites,premiere_fois,sur un guide,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,45.7541903328125,4.799508674776786,43.4945144,-1.4736657
Bayonne,81200,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,oui,43.49640050294118,2.361250414705882,43.4945144,-1.4736657
Bayonne,64500,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Gateau basque,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee; Fetes; Anniversaires,Autres,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64240,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.384797351230425,-1.2598572565995525,43.4945144,-1.4736657
Bayonne,40130,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Autres,Autres,Non,sans_avis,43.64577032794118,-1.4353693029411765,43.4945144,-1.4736657
Espelette,37550,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,oui,47.35470125,0.7330546061974978,43.3411726,-1.448083
Espelette,35000,C’est une de mes premieres visites,premiere_fois,sur un guide,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,48.10741123263416,-1.6815291548351947,43.3411726,-1.448083
Espelette,88500,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,47.0942908,37.5487203,43.3411726,-1.448083
Espelette,45140,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,47.90720522082019,1.858698810725552,43.3411726,-1.448083
Espelette,54750,C’est une de mes premieres visites,premiere_fois,Location de vacances,pour me faire plaisir; pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,49.3256591125,5.9294461975,43.3411726,-1.448083
Espelette,87000,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,45.82979380955882,1.2558924892156864,43.3411726,-1.448083
Espelette,80000,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,49.89193309679487,2.3143271551282054,43.3411726,-1.448083
Espelette,35220,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Chocolat,Autres,Non,oui,38.43302105,27.14379173956374,43.3411726,-1.448083
Espelette,13310,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Chocolat,Autres,Non,oui,-6.2191948625,106.8687360375,43.3411726,-1.448083
Espelette,59780,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,50.6141237647723,3.2447100719984947,43.3411726,-1.448083
Espelette,42370,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,46.05067679718309,3.913892243661972,43.3411726,-1.448083
Espelette,38660,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,45.323849390909096,5.909410639669422,43.3411726,-1.448083
Espelette,77450,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,48.90159607777778,2.820951523611112,43.3411726,-1.448083
Espelette,Hollande,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Autres,Non,Non,52.55270795,4.831577956975391,43.3411726,-1.448083
Espelette,34130,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Gateau basque aux agrumes,Non,sans_avis,41.00518335,28.958965385155064,43.3411726,-1.448083
Espelette,77700,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,Non,48.8625053195122,2.7909802918699187,43.3411726,-1.448083
Espelette,64230,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Kanougas,Autres,Non,sans_avis,43.379004300000005,-0.4470900283862498,43.3411726,-1.448083
Espelette,79270,C’est une de mes premieres visites,premiere_fois,Location de vacances,pour me faire plaisir; pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,46.25240073125,-0.5448202587500001,43.3411726,-1.448083
Espelette,35137,C’est une de mes premieres visites,exceptionelle,Location de vacances,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,oui,48.18505415,-1.934294955856888,43.3411726,-1.448083
Espelette,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Chocolat,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.3411726,-1.448083
Biarritz,64200,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir,Gateau basque,Espelines,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,95120,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,Non,sans_avis,48.98753986541618,2.255649088042204,43.47114375,-1.552726590666314
Biarritz,33600,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,44.7856935,-0.6827106245864831,43.47114375,-1.552726590666314
Biarritz,64210,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.43763507096019,-1.5853114421545669,43.47114375,-1.552726590666314
Biarritz,64200,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Kanougas,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,78360,C’est une de mes premieres visites,exceptionelle,bouche a oreille,pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,48.91480435476191,2.14429695,43.47114375,-1.552726590666314
Biarritz,50200,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,54.916902057142856,23.94875597142857,43.47114375,-1.552726590666314
Biarritz,69006,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,45.76862229078947,4.854166971710527,43.47114375,-1.552726590666314
Biarritz,31280,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,43.5829216375,1.5853331125,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Autres,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Gateau basque aux agrumes,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,92310,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Je ne sais pas,Non,Non,48.82224495,2.211766534587445,43.47114375,-1.552726590666314
Biarritz,Espagne,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,39.3260685,-4.8379791,43.47114375,-1.552726590666314
Biarritz,64600,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.4897459,-1.5197091473862367,43.47114375,-1.552726590666314
Biarritz,40220,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Je ne sais pas,Non,sans_avis,43.53378075,-1.446863678686403,43.47114375,-1.552726590666314
Biarritz,Canada,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,61.0666922,-107.991707,43.47114375,-1.552726590666314
Biarritz,76600,Depuis quelques annees,exceptionelle,"par hasard en passant devant, BD",pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,oui,49.49412969905363,0.1187494891167192,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,bouche a oreille,pour faire un cadeau,Mouchous,Gateau basque noisette,oui,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,33700,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,44.831305400000005,-0.679448433707023,43.47114375,-1.552726590666314
Biarritz,64600,Depuis toujours,regulier,"avec vos parents, votre famille",quand je reçois du monde ou quand je suis invitee; Travail,Gateau basque,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.47114375,-1.552726590666314
Biarritz,44000,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,sans_avis,Je ne sais pas,Non,sans_avis,47.22315926103582,-1.5533012683169685,43.47114375,-1.552726590666314
Biarritz,64100,Depuis toujours,exceptionelle,bouche a oreille,quand je reçois du monde ou quand je suis invitee; Fetes,Kanougas,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.47114375,-1.552726590666314
Biarritz,95170,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,48.97183345818182,2.3245346745454545,43.47114375,-1.552726590666314
Biarritz,78370,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Gateau basque aux agrumes,Non,sans_avis,48.82670767788461,1.9502827048076925,43.47114375,-1.552726590666314
Biarritz,35200,C’est une de mes premieres visites,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,48.089933116971714,-1.6716404417637272,43.47114375,-1.552726590666314
Biarritz,13006,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Je ne sais pas,Non,oui,43.288759019607845,5.380530915686275,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64200,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,33260,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Espelines,Non,sans_avis,44.59800903188405,-1.152796031884058,43.47114375,-1.552726590666314
Biarritz,67800,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille,Mouchous,Autres,Non,oui,48.61681684313725,7.749660789215687,43.47114375,-1.552726590666314
Biarritz,37000,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir,Mouchous,Autres,Non,Non,43.57280435102041,21.328772946938777,43.47114375,-1.552726590666314
Biarritz,31300,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Kanougas,Je ne sais pas,Non,sans_avis,43.59956323773585,1.4155110676886793,43.47114375,-1.552726590666314
St Jean,64600,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.4897459,-1.5197091473862367,43.6650391,1.5039252
St Jean,40990,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Gateau basque,Gateau de voyage,Non,sans_avis,43.73913293669951,-1.0529384009852218,43.6650391,1.5039252
St Jean,78170,Depuis toujours,exceptionelle,par hasard en passant devant,pour faire un cadeau,Autres,Espelines,Non,sans_avis,48.84978775,2.1395475355985987,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Mouchous,Espelines,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64210,Depuis quelques annees,regulier,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee; Noel; Fetes,Autres,Je ne sais pas,Non,sans_avis,43.43763507096019,-1.5853114421545669,43.6650391,1.5039252
St Jean,92290,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Autres,Gateau de voyage,Non,sans_avis,48.77021696204906,2.264938119047619,43.6650391,1.5039252
St Jean,64210,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Espelines,oui,sans_avis,43.43763507096019,-1.5853114421545669,43.6650391,1.5039252
St Jean,31700,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,43.66738530000001,1.2788503505581552,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,bouche a oreille,pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,59260,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Autres,Gateau basque aux agrumes,Non,oui,50.6267177184858,3.107528938548896,43.6650391,1.5039252
St Jean,75011,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,48.85887969460352,2.378148545044053,43.6650391,1.5039252
St Jean,33400,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,44.8059703,-0.5892206809685444,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64500,Depuis moins d'un an,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,69330,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,oui,45.775479334375,5.027165825,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour regaler ma famille; Fetes,Autres,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
